battle,link,date,latitude,longitude
Battle of Torrence's Tavern,https://en.wikipedia.org/wiki/Battle_of_Torrence%27s_Tavern,1781 AD,35.54306,-80.84722
Capture of Sint Eustatius,https://en.wikipedia.org/wiki/Capture_of_Sint_Eustatius,1781 AD,17.483,-62.983
Battle of Wetzell's Mill,https://en.wikipedia.org/wiki/Battle_of_Wetzell%27s_Mill,1781 AD,36.08,-79.79
Battle of Pensacola (1781),https://en.wikipedia.org/wiki/Battle_of_Pensacola_(1781),1781 AD,30.34778,-87.29722
Battle of Guilford Court House,https://en.wikipedia.org/wiki/Battle_of_Guilford_Court_House,1781 AD,36.132,-79.844
Battle of Cape Henry,https://en.wikipedia.org/wiki/Battle_of_Cape_Henry,1781 AD,37.15,-75.152
Capture of HMS St. Fermin,https://en.wikipedia.org/wiki/Capture_of_HMS_St._Fermin,1781 AD,36.505894,-4.21051
Battle of Porto Praya,https://en.wikipedia.org/wiki/Battle_of_Porto_Praya,1781 AD,14.9072972,-23.5049056
Battle of Blandford,https://en.wikipedia.org/wiki/Battle_of_Blandford,1781 AD,37.23438,-77.3939
Battle of Hobkirk's Hill,https://en.wikipedia.org/wiki/Battle_of_Hobkirk%27s_Hill,1781 AD,34.27444,-80.60722
Battle of Fort Royal,https://en.wikipedia.org/wiki/Battle_of_Fort_Royal,1781 AD,14.6,-61.25
Battle of Pine's Bridge,https://en.wikipedia.org/wiki/Battle_of_Pine%27s_Bridge,1781 AD,41.196,-73.873
Battle of Spencer's Ordinary,https://en.wikipedia.org/wiki/Battle_of_Spencer%27s_Ordinary,1781 AD,37.319479,-76.798139
Battle of Porto Novo,https://en.wikipedia.org/wiki/Battle_of_Porto_Novo,1781 AD,11.483,79.767
Battle of Green Spring,https://en.wikipedia.org/wiki/Battle_of_Green_Spring,1781 AD,37.235,-76.785
Francisco's Fight,https://en.wikipedia.org/wiki/Francisco%27s_Fight,1781 AD,37.14,-78.05
Action of 21 July 1781,https://en.wikipedia.org/wiki/Action_of_21_July_1781,1781 AD,45.9075,-59.9739
Battle of Saldanha Bay (1781),https://en.wikipedia.org/wiki/Battle_of_Saldanha_Bay_(1781),1781 AD,-33.017,17.95
Battle of the House in the Horseshoe,https://en.wikipedia.org/wiki/Battle_of_the_House_in_the_Horseshoe,1781 AD,35.31,-79.48
Battle of Dogger Bank (1781),https://en.wikipedia.org/wiki/Battle_of_Dogger_Bank_(1781),1781 AD,54.724,2.769
Lochry's Defeat,https://en.wikipedia.org/wiki/Lochry%27s_Defeat,1781 AD,39.05861,-84.90639
Battle of the Chesapeake,https://en.wikipedia.org/wiki/Battle_of_the_Chesapeake,1781 AD,36.9675,-75.53917
Battle of Groton Heights,https://en.wikipedia.org/wiki/Battle_of_Groton_Heights,1781 AD,41.35361,-72.07944
Capture of HMS Savage,https://en.wikipedia.org/wiki/Capture_of_HMS_Savage,1781 AD,32.69,-79.837
Battle of Eutaw Springs,https://en.wikipedia.org/wiki/Battle_of_Eutaw_Springs,1781 AD,33.40728,-80.29875
Battle of Lindley's Mill,https://en.wikipedia.org/wiki/Battle_of_Lindley%27s_Mill,1781 AD,35.889711,-79.347188
Battle of Yorktown (1781),https://en.wikipedia.org/wiki/Battle_of_Yorktown_(1781),1781 AD,37.239301,-76.510692
Battle of Fort Slongo,https://en.wikipedia.org/wiki/Battle_of_Fort_Slongo,1781 AD,40.9125,-73.30083
Siege of Negapatam,https://en.wikipedia.org/wiki/Siege_of_Negapatam,1781 AD,10.7763139,79.8397056
Battle of Johnstown,https://en.wikipedia.org/wiki/Battle_of_Johnstown,1781 AD,43.00722,-74.37222
Capture of Trincomalee,https://en.wikipedia.org/wiki/Capture_of_Trincomalee,1782 AD,8.5491083,81.2377167
Siege of Brimstone Hill,https://en.wikipedia.org/wiki/Siege_of_Brimstone_Hill,1782 AD,17.15,-62.583
Capture of Demerara and Essequibo,https://en.wikipedia.org/wiki/Capture_of_Demerara_and_Essequibo,1782 AD,6.8,-58.167
Battle of St. Kitts,https://en.wikipedia.org/wiki/Battle_of_St._Kitts,1782 AD,17.15,-62.583
Battle of Sadras,https://en.wikipedia.org/wiki/Battle_of_Sadras,1782 AD,12.5233972,80.17685
Battle of Roatán,https://en.wikipedia.org/wiki/Battle_of_Roat%C3%A1n,1782 AD,16.3834306,-86.4178333
Action of 16 March 1782,https://en.wikipedia.org/wiki/Action_of_16_March_1782,1782 AD,35.867,-5.967
Battle of Delaware Bay,https://en.wikipedia.org/wiki/Battle_of_Delaware_Bay,1782 AD,39.08317,-74.96658
Battle of the Saintes,https://en.wikipedia.org/wiki/Battle_of_the_Saintes,1782 AD,15.783,-61.6
Battle of Providien,https://en.wikipedia.org/wiki/Battle_of_Providien,1782 AD,8.2549833,81.5130611
Battle of the Black River,https://en.wikipedia.org/wiki/Battle_of_the_Black_River,1782 AD,15.9462,-84.9299
Capture of the Bahamas (1782),https://en.wikipedia.org/wiki/Capture_of_the_Bahamas_(1782),1782 AD,25.0599556,-77.3450167
Battle off Halifax (1782),https://en.wikipedia.org/wiki/Battle_off_Halifax_(1782),1782 AD,44.3,-63.4
Battle of Negapatam (1782),https://en.wikipedia.org/wiki/Battle_of_Negapatam_(1782),1782 AD,10.77806,79.86611
Hudson Bay expedition,https://en.wikipedia.org/wiki/Hudson_Bay_expedition,1782 AD,58.7971583,-94.2134278
Battle of Blue Licks,https://en.wikipedia.org/wiki/Battle_of_Blue_Licks,1782 AD,38.428407833,-83.9946472
Battle of the Combahee River,https://en.wikipedia.org/wiki/Battle_of_the_Combahee_River,1782 AD,32.5825,-80.57333
Battle of Trincomalee,https://en.wikipedia.org/wiki/Battle_of_Trincomalee,1782 AD,8.5491083,81.2377167
Action of 10 September 1782,https://en.wikipedia.org/wiki/Action_of_10_September_1782,1782 AD,1.4675,105.25472
Siege of Fort Henry (1782),https://en.wikipedia.org/wiki/Siege_of_Fort_Henry_(1782),1782 AD,40.06389,-80.725
Action of 18 October 1782,https://en.wikipedia.org/wiki/Action_of_18_October_1782,1782 AD,19.183,-69.317
Battle of Cape Spartel,https://en.wikipedia.org/wiki/Battle_of_Cape_Spartel,1782 AD,35.9257,-5.9109
Battle of Kedges Strait,https://en.wikipedia.org/wiki/Battle_of_Kedges_Strait,1782 AD,37.995,-75.955
Battle of the Delaware Capes,https://en.wikipedia.org/wiki/Battle_of_the_Delaware_Capes,1782 AD,38.965,-74.972
Action of 22 January 1783,https://en.wikipedia.org/wiki/Action_of_22_January_1783,1783 AD,37.0902389,-76.1572278
Battle of Grand Turk,https://en.wikipedia.org/wiki/Battle_of_Grand_Turk,1783 AD,21.66667,-72.45833
Capture of the Bahamas (1783),https://en.wikipedia.org/wiki/Capture_of_the_Bahamas_(1783),1783 AD,25.067,-77.333
Battle of Arkansas Post (1783),https://en.wikipedia.org/wiki/Battle_of_Arkansas_Post_(1783),1783 AD,34.021,-91.349
Battle of Cuddalore (1783),https://en.wikipedia.org/wiki/Battle_of_Cuddalore_(1783),1783 AD,11.75,79.75
Battle of Halani,https://en.wikipedia.org/wiki/Battle_of_Halani,1783 AD,27.086341,68.31306
Battle of the Catalina River,https://en.wikipedia.org/wiki/Battle_of_the_Catalina_River,1784 AD,32.437,-110.492
Battle of Rạch Gầm-Xoài Mút,https://en.wikipedia.org/wiki/Battle_of_R%E1%BA%A1ch_G%E1%BA%A7m-Xo%C3%A0i_M%C3%BAt,1785 AD,10.33889,106.325
Battle of the Embarras River,https://en.wikipedia.org/wiki/Battle_of_the_Embarras_River,1786 AD,38.64371803802736,-87.6166562250676
Battle of Kinburn (1787),https://en.wikipedia.org/wiki/Battle_of_Kinburn_(1787),1787 AD,46.57194,31.55972
Siege of Ochakov (1788),https://en.wikipedia.org/wiki/Siege_of_Ochakov_(1788),1788 AD,46.6186,31.5392
Battle of the Pinal Mountains,https://en.wikipedia.org/wiki/Battle_of_the_Pinal_Mountains,1788 AD,33.2823,-110.8212
Battle of Karánsebes,https://en.wikipedia.org/wiki/Battle_of_Kar%C3%A1nsebes,1788 AD,45.42139,22.22194
Storming of the Bastille,https://en.wikipedia.org/wiki/Storming_of_the_Bastille,1789 AD,48.85306,2.36917
Battle of Parkumäki,https://en.wikipedia.org/wiki/Battle_of_Parkum%C3%A4ki,1789 AD,61.97490389,28.51832306
Battle of Öland (1789),https://en.wikipedia.org/wiki/Battle_of_%C3%96land_(1789),1789 AD,56.664895,16.636477
Battle of Focșani,https://en.wikipedia.org/wiki/Battle_of_Foc%C8%99ani,1789 AD,45.7,27.17972
Battle of Svensksund (1789),https://en.wikipedia.org/wiki/Battle_of_Svensksund_(1789),1789 AD,60.45,26.99
Siege of Belgrade (1789),https://en.wikipedia.org/wiki/Siege_of_Belgrade_(1789),1789 AD,44.817,20.467
Battle of Rymnik,https://en.wikipedia.org/wiki/Battle_of_Rymnik,1789 AD,45.3917,27.0611
Battle of Turnhout (1789),https://en.wikipedia.org/wiki/Battle_of_Turnhout_(1789),1789 AD,51.31667,4.95
Battle of the Nedumkotta,https://en.wikipedia.org/wiki/Battle_of_the_Nedumkotta,1789 AD,10.27,76.34
Battle of Reval,https://en.wikipedia.org/wiki/Battle_of_Reval,1790 AD,59.5,24.75
Battle of Fredrikshamn,https://en.wikipedia.org/wiki/Battle_of_Fredrikshamn,1790 AD,60.52,27.18
Battle of Andros (1790),https://en.wikipedia.org/wiki/Battle_of_Andros_(1790),1790 AD,38.0,24.65
Battle of Kronstadt,https://en.wikipedia.org/wiki/Battle_of_Kronstadt,1790 AD,60.072,29.253
Battle of Svensksund,https://en.wikipedia.org/wiki/Battle_of_Svensksund,1790 AD,60.43333,26.95833
Battle of Vyborg Bay (1790),https://en.wikipedia.org/wiki/Battle_of_Vyborg_Bay_(1790),1790 AD,60.583,28.517
Battle of Kerch Strait (1790),https://en.wikipedia.org/wiki/Battle_of_Kerch_Strait_(1790),1790 AD,44.9,37.0
Battle of Tendra,https://en.wikipedia.org/wiki/Battle_of_Tendra,1790 AD,46.2,31.8333
Battle of Fort Wayne,https://en.wikipedia.org/wiki/Battle_of_Fort_Wayne,1790 AD,41.08861,-85.12389
1790 Footprints,https://en.wikipedia.org/wiki/1790_Footprints,1790 AD,19.34694,-155.35333
Battle of Kepaniwai,https://en.wikipedia.org/wiki/Battle_of_Kepaniwai,1790 AD,20.88083,-156.545
Battle of Măcin,https://en.wikipedia.org/wiki/Battle_of_M%C4%83cin,1791 AD,45.24556,28.12306
Battle of Cape Kaliakra,https://en.wikipedia.org/wiki/Battle_of_Cape_Kaliakra,1791 AD,43.37411,28.597412
Battle of Kawaihae,https://en.wikipedia.org/wiki/Battle_of_Kawaihae,1791 AD,20.02667,-155.82
St. Clair's Defeat,https://en.wikipedia.org/wiki/St._Clair%27s_Defeat,1791 AD,40.3571,-84.7628
Capture of Porrentruy,https://en.wikipedia.org/wiki/Capture_of_Porrentruy,1792 AD,47.4181,7.0778
Battle of Marquain,https://en.wikipedia.org/wiki/Battle_of_Marquain,1792 AD,50.6,3.317
Battle of Mir (1792),https://en.wikipedia.org/wiki/Battle_of_Mir_(1792),1792 AD,53.45,26.4667
Battle of Boruszkowce,https://en.wikipedia.org/wiki/Battle_of_Boruszkowce,1792 AD,49.9725,27.6311
Battle of Zieleńce,https://en.wikipedia.org/wiki/Battle_of_Ziele%C5%84ce,1792 AD,49.53,26.87
Battle of Dubienka,https://en.wikipedia.org/wiki/Battle_of_Dubienka,1792 AD,51.077813,23.866153
Battle of Verdun (1792),https://en.wikipedia.org/wiki/Battle_of_Verdun_(1792),1792 AD,49.1608,5.3884
Siege of Thionville (1792),https://en.wikipedia.org/wiki/Siege_of_Thionville_(1792),1792 AD,49.3589,6.1692
Battle of Valmy,https://en.wikipedia.org/wiki/Battle_of_Valmy,1792 AD,49.07944,4.76556
Siege of Lille (1792),https://en.wikipedia.org/wiki/Siege_of_Lille_(1792),1792 AD,50.62778,3.05833
Siege of Mainz (1792),https://en.wikipedia.org/wiki/Siege_of_Mainz_(1792),1792 AD,50.0,8.2667
Battle of Jemappes,https://en.wikipedia.org/wiki/Battle_of_Jemappes,1792 AD,50.4559,3.8886
Capture of the Rif (1792),https://en.wikipedia.org/wiki/Capture_of_the_Rif_(1792),1792 AD,35.0,-4.0
Childers Incident,https://en.wikipedia.org/wiki/Childers_Incident,1793 AD,48.31667,-4.59722
Battle of Aldenhoven (1793),https://en.wikipedia.org/wiki/Battle_of_Aldenhoven_(1793),1793 AD,50.89583,6.28306
Siege of Maastricht (1793),https://en.wikipedia.org/wiki/Siege_of_Maastricht_(1793),1793 AD,50.8525,5.67722
First Battle of Cholet,https://en.wikipedia.org/wiki/First_Battle_of_Cholet,1793 AD,47.06,-0.87833
Battle of Neerwinden (1793),https://en.wikipedia.org/wiki/Battle_of_Neerwinden_(1793),1793 AD,50.767,5.05
Siege of Condé (1793),https://en.wikipedia.org/wiki/Siege_of_Cond%C3%A9_(1793),1793 AD,50.45,3.59139
Siege of Mainz (1793),https://en.wikipedia.org/wiki/Siege_of_Mainz_(1793),1793 AD,50.0,8.2711
Battle of Thouars,https://en.wikipedia.org/wiki/Battle_of_Thouars,1793 AD,46.9758,-0.2142
Battle of Mas Deu,https://en.wikipedia.org/wiki/Battle_of_Mas_Deu,1793 AD,42.6125,2.8092
Battle of Famars,https://en.wikipedia.org/wiki/Battle_of_Famars,1793 AD,50.3161,3.52
Siege of Valenciennes (1793),https://en.wikipedia.org/wiki/Siege_of_Valenciennes_(1793),1793 AD,50.3581,3.5233
First Battle of Saorgio (1793),https://en.wikipedia.org/wiki/First_Battle_of_Saorgio_(1793),1793 AD,43.9883,7.5531
Battle of Arlon (1793),https://en.wikipedia.org/wiki/Battle_of_Arlon_(1793),1793 AD,49.6824028,5.811425
Battle of Saumur (1793),https://en.wikipedia.org/wiki/Battle_of_Saumur_(1793),1793 AD,47.26,-0.0769
Battle of Nantes,https://en.wikipedia.org/wiki/Battle_of_Nantes,1793 AD,47.2181,-1.5528
First Battle of Châtillon,https://en.wikipedia.org/wiki/First_Battle_of_Ch%C3%A2tillon,1793 AD,46.9236,-0.7483
Battle of Perpignan,https://en.wikipedia.org/wiki/Battle_of_Perpignan,1793 AD,42.6986,2.8956
Battle of Vihiers,https://en.wikipedia.org/wiki/Battle_of_Vihiers,1793 AD,47.14722,-0.5325
Action of 31 July 1793,https://en.wikipedia.org/wiki/Action_of_31_July_1793,1793 AD,40.26389,-73.83611
Siege of Pondicherry (1793),https://en.wikipedia.org/wiki/Siege_of_Pondicherry_(1793),1793 AD,11.93,79.83
Battle of Caesar's Camp,https://en.wikipedia.org/wiki/Battle_of_Caesar%27s_Camp,1793 AD,50.21167,3.08667
Siege of Lyon,https://en.wikipedia.org/wiki/Siege_of_Lyon,1793 AD,45.758,4.841
Siege of Landau (1793),https://en.wikipedia.org/wiki/Siege_of_Landau_(1793),1793 AD,49.2,8.117
Siege of Dunkirk (1793),https://en.wikipedia.org/wiki/Siege_of_Dunkirk_(1793),1793 AD,51.0383,2.3775
Newfoundland expedition,https://en.wikipedia.org/wiki/Newfoundland_expedition,1793 AD,52.62444,-59.685
Siege of Le Quesnoy (1793),https://en.wikipedia.org/wiki/Siege_of_Le_Quesnoy_(1793),1793 AD,50.24972,3.63833
Siege of Toulon,https://en.wikipedia.org/wiki/Siege_of_Toulon,1793 AD,43.13,5.92
Battle of Chantonnay,https://en.wikipedia.org/wiki/Battle_of_Chantonnay,1793 AD,46.68778,-1.04944
Battle of Hondschoote (1793),https://en.wikipedia.org/wiki/Battle_of_Hondschoote_(1793),1793 AD,50.9803,2.5861
Battle of Avesnes-le-Sec,https://en.wikipedia.org/wiki/Battle_of_Avesnes-le-Sec,1793 AD,50.25,3.378
Battle of Menin (1793),https://en.wikipedia.org/wiki/Battle_of_Menin_(1793),1793 AD,50.7956,3.1217
Battle of Méribel,https://en.wikipedia.org/wiki/Battle_of_M%C3%A9ribel,1793 AD,49.233661,-0.742953
Battle of Pirmasens,https://en.wikipedia.org/wiki/Battle_of_Pirmasens,1793 AD,49.2,7.6
Battle of Epierre,https://en.wikipedia.org/wiki/Battle_of_Epierre,1793 AD,45.45472,6.29528
Battle of Peyrestortes,https://en.wikipedia.org/wiki/Battle_of_Peyrestortes,1793 AD,42.755,2.8525
Battle of Coron (1793),https://en.wikipedia.org/wiki/Battle_of_Coron_(1793),1793 AD,47.12833,-0.64306
Battle of Tiffauges,https://en.wikipedia.org/wiki/Battle_of_Tiffauges,1793 AD,47.0383,-1.1147
Battle of Pont-Barré,https://en.wikipedia.org/wiki/Battle_of_Pont-Barr%C3%A9,1793 AD,47.30306,-0.63111
Battle of Montaigu,https://en.wikipedia.org/wiki/Battle_of_Montaigu,1793 AD,46.9736,-1.3086
Battle of Saint-Fulgent,https://en.wikipedia.org/wiki/Battle_of_Saint-Fulgent,1793 AD,46.85389,-1.17667
Siege of Maubeuge (1793),https://en.wikipedia.org/wiki/Siege_of_Maubeuge_(1793),1793 AD,50.2775,3.9734
Raid on Genoa,https://en.wikipedia.org/wiki/Raid_on_Genoa,1793 AD,44.40917,8.92556
Second Battle of Châtillon,https://en.wikipedia.org/wiki/Second_Battle_of_Ch%C3%A2tillon,1793 AD,46.92361,-0.74833
First Battle of Noirmoutier,https://en.wikipedia.org/wiki/First_Battle_of_Noirmoutier,1793 AD,46.9667,-2.2167
First Battle of Wissembourg (1793),https://en.wikipedia.org/wiki/First_Battle_of_Wissembourg_(1793),1793 AD,49.0383,7.9469
Siege of Fort-Louis (1793),https://en.wikipedia.org/wiki/Siege_of_Fort-Louis_(1793),1793 AD,48.80194,8.05722
Battle of La Tremblaye,https://en.wikipedia.org/wiki/Battle_of_La_Tremblaye,1793 AD,47.0144,-0.9014
Battle of Wattignies,https://en.wikipedia.org/wiki/Battle_of_Wattignies,1793 AD,50.20139,4.01333
Battle of Laval,https://en.wikipedia.org/wiki/Battle_of_Laval,1793 AD,48.0728,-0.77
Action of 24 October 1793,https://en.wikipedia.org/wiki/Action_of_24_October_1793,1793 AD,47.03333,-7.36667
Battle of Entrames,https://en.wikipedia.org/wiki/Battle_of_Entrames,1793 AD,47.9967,-0.7125
Battle of Fougères,https://en.wikipedia.org/wiki/Battle_of_Foug%C3%A8res,1793 AD,48.3525,-1.1986
Battle of Friedberg (Hessen),https://en.wikipedia.org/wiki/Battle_of_Friedberg_(Hessen),1793 AD,50.383,8.067
Battle of Granville,https://en.wikipedia.org/wiki/Battle_of_Granville,1793 AD,48.8381,-1.5869
Battle of Biesingen,https://en.wikipedia.org/wiki/Battle_of_Biesingen,1793 AD,49.22111,7.20528
Battle of Haguenau (1793),https://en.wikipedia.org/wiki/Battle_of_Haguenau_(1793),1793 AD,48.817,7.783
Battle of Dol,https://en.wikipedia.org/wiki/Battle_of_Dol,1793 AD,48.5506,-1.7497
Battle of Kaiserslautern,https://en.wikipedia.org/wiki/Battle_of_Kaiserslautern,1793 AD,49.47028,7.76361
Siege of Angers,https://en.wikipedia.org/wiki/Siege_of_Angers,1793 AD,47.4736,-0.5542
Battle of Le Mans (1793),https://en.wikipedia.org/wiki/Battle_of_Le_Mans_(1793),1793 AD,48.0042,0.1969
Battle of Froeschwiller (1793),https://en.wikipedia.org/wiki/Battle_of_Froeschwiller_(1793),1793 AD,48.94444,7.72278
Battle of Collioure,https://en.wikipedia.org/wiki/Battle_of_Collioure,1793 AD,42.52667,3.08139
Battle of Wœrth (1793),https://en.wikipedia.org/wiki/Battle_of_W%C5%93rth_(1793),1793 AD,48.3833,7.63333
Battle of Savenay,https://en.wikipedia.org/wiki/Battle_of_Savenay,1793 AD,47.360952,-1.950073
Second Battle of Wissembourg (1793),https://en.wikipedia.org/wiki/Second_Battle_of_Wissembourg_(1793),1793 AD,49.0383,7.9469
Battle of Sans Culottes Camp,https://en.wikipedia.org/wiki/Battle_of_Sans_Culottes_Camp,1794 AD,43.36306,-1.69889
Battle of Martinique (1794),https://en.wikipedia.org/wiki/Battle_of_Martinique_(1794),1794 AD,14.667,-61.0
Siege of San Fiorenzo,https://en.wikipedia.org/wiki/Siege_of_San_Fiorenzo,1794 AD,42.6819,9.3021
Battle of Le Cateau (1794),https://en.wikipedia.org/wiki/Battle_of_Le_Cateau_(1794),1794 AD,50.10417,3.54444
Battle of Racławice,https://en.wikipedia.org/wiki/Battle_of_Rac%C5%82awice,1794 AD,50.31056,20.22889
Siege of Bastia,https://en.wikipedia.org/wiki/Siege_of_Bastia,1794 AD,42.70083,9.45694
Battle of Arlon (1794),https://en.wikipedia.org/wiki/Battle_of_Arlon_(1794),1794 AD,49.6824028,5.811425
Warsaw Uprising (1794),https://en.wikipedia.org/wiki/Warsaw_Uprising_(1794),1794 AD,52.23,21.01083
Siege of Landrecies (1794),https://en.wikipedia.org/wiki/Siege_of_Landrecies_(1794),1794 AD,50.1264,3.6908
Battle of Villers-en-Cauchies,https://en.wikipedia.org/wiki/Battle_of_Villers-en-Cauchies,1794 AD,50.241,3.391
Second Battle of Saorgio (1794),https://en.wikipedia.org/wiki/Second_Battle_of_Saorgio_(1794),1794 AD,43.9883,7.5531
Battle of Mouscron,https://en.wikipedia.org/wiki/Battle_of_Mouscron,1794 AD,50.733,3.217
Second Battle of Boulou,https://en.wikipedia.org/wiki/Second_Battle_of_Boulou,1794 AD,42.5247,2.8308
Battle of Boulou,https://en.wikipedia.org/wiki/Battle_of_Boulou,1794 AD,42.5247,2.8308
Siege of Collioure (1794),https://en.wikipedia.org/wiki/Siege_of_Collioure_(1794),1794 AD,42.52667,3.08139
Battle of Courtrai (1794),https://en.wikipedia.org/wiki/Battle_of_Courtrai_(1794),1794 AD,50.833,3.267
Battle of Grand-Reng,https://en.wikipedia.org/wiki/Battle_of_Grand-Reng,1794 AD,50.333,4.067
Battle of Tourcoing,https://en.wikipedia.org/wiki/Battle_of_Tourcoing,1794 AD,50.73235,3.1548
Battle of Tournay (1794),https://en.wikipedia.org/wiki/Battle_of_Tournay_(1794),1794 AD,50.644019,3.344689
Battle of Kaiserslautern (1794),https://en.wikipedia.org/wiki/Battle_of_Kaiserslautern_(1794),1794 AD,49.44472,7.76889
Battle of Erquelinnes,https://en.wikipedia.org/wiki/Battle_of_Erquelinnes,1794 AD,50.3,4.117
Glorious First of June,https://en.wikipedia.org/wiki/Glorious_First_of_June,1794 AD,47.4,-17.45
Siege of Ypres (1794),https://en.wikipedia.org/wiki/Siege_of_Ypres_(1794),1794 AD,50.85,2.883
Battle of Gosselies,https://en.wikipedia.org/wiki/Battle_of_Gosselies,1794 AD,50.4,4.433
Battle of Szczekociny,https://en.wikipedia.org/wiki/Battle_of_Szczekociny,1794 AD,50.6275,19.8253
Battle of Chełm,https://en.wikipedia.org/wiki/Battle_of_Che%C5%82m,1794 AD,51.133,23.65
Battle of Lambusart,https://en.wikipedia.org/wiki/Battle_of_Lambusart,1794 AD,50.45472,4.55333
Battle of Mykonos,https://en.wikipedia.org/wiki/Battle_of_Mykonos,1794 AD,37.45,25.317
Siege of Calvi,https://en.wikipedia.org/wiki/Siege_of_Calvi,1794 AD,42.56028,8.75139
Battle of Fleurus (1794),https://en.wikipedia.org/wiki/Battle_of_Fleurus_(1794),1794 AD,50.483,4.533
Battle of Rajgród,https://en.wikipedia.org/wiki/Battle_of_Rajgr%C3%B3d_(1794),1794 AD,54.417,25.95
Battle of Trippstadt,https://en.wikipedia.org/wiki/Battle_of_Trippstadt,1794 AD,49.35917,7.77444
Battle of the Baztan Valley,https://en.wikipedia.org/wiki/Battle_of_the_Baztan_Valley,1794 AD,43.05639,-1.49444
Battle of Sant Llorenç de la Muga,https://en.wikipedia.org/wiki/Battle_of_Sant_Lloren%C3%A7_de_la_Muga,1794 AD,42.3158,2.9303
Battle of Fallen Timbers,https://en.wikipedia.org/wiki/Battle_of_Fallen_Timbers,1794 AD,41.54417,-83.6975
First Battle of Dego,https://en.wikipedia.org/wiki/First_Battle_of_Dego,1794 AD,44.45,8.3167
Battle of Sprimont,https://en.wikipedia.org/wiki/Battle_of_Sprimont,1794 AD,50.49111,5.705
Battle of Aldenhoven (1794),https://en.wikipedia.org/wiki/Battle_of_Aldenhoven_(1794),1794 AD,50.89583,6.28306
